my computer can't open any files from the university so I can't do any work! I don't get it
my condolences to natasha richardson's family
my damn filling just fell out!!! Half of my tooth is GONE!
my dentist was wrong... WRONG
my dog can't move anymore. praying that he will be okay
my dog is in my room SNORING!
My dog passed away in the night full on gutted.
My DotA ladder stats on GArena don't seem to have been updated
My eyes are burning
My face again... I miss this hair http://paradisaea-decora.deviantart.com/art/Amore-de-Mori-Fascinator-112915560
my facebook is Fucked.
MY FAST REMAINS UN BROKEN
my fingers ache they feel like they have arthritis
My first TimTam in over a year has gone down verrrrry well. I miss Australia
MY FLAT IRON MELTED MY GLASSES
My girl @tjlefebvre is missing! Anyone seen her this evening?
My groat feels like it's getting sore
My HDD DVD died picked up the new Topfield TF71000HDPVRt with the wife's permission of course
my heart has been broken.
my interwebs is so fraked up that I can google maps something on my iPhone (3bar GPRS ..no 3G!) faster than my 10Mbps cable connection!
my last night in Japan...I will miss it so
My life http://mattf.ca/2009/06/24/yay-me/
my little pinky finger hurts so much..
My Lumiquest Softbox III arrived! But all the batteries in my SB-800 are dead
my lymph nodes are as massive as rahm emanuel's balls right now
My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late.
My man crush Jake Peavy let me down #gayforpeavy
My mind and body are severely protesting this &quot;getting up&quot; thing. Had nightmares to boot
My mom might have breast cancer won't find out anything for. Like a week I'm so worried!
my msn hates my guts. i wanted to go out tonight
My nap was interrupted so many times today Going out for Japanese with the 'rents again...
my nokia 1110 died..
My nose is bleeding
my paronychia hurts
My personal Web site was hacked. What should I do?
My phone is BROKE. Too bad I could have been sending you EXCITING tweets today on how the city elections are going. Election judge day!
My Pookie has a UTI. I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!
my poor little girl has a baaaad rash on her bum and isnt feeling good
my project is going down the drain Legal issues seem to have dealt a fatal blow...
My radio doesn't want to work this morning. It's too quiet without it.
My rattie is still sick has pneumonia n a tumor im really run down n depressed n havin a fibro day.
my right nipple is sore
My search decks on tweetdeck are not working since yesterday - anyone else have this problem?
My stomach is feeling satisfied now......been starving for 2 hours.
My stress always culminates with physical pain.
My tea is cold
my teef hurt
My thoughts are with Sandra Cantu's family at this difficult and sad time
My throat hurts. I think I have a cold
my throat is raw.
My throat is still really sore. I was meant to be going on a 5 day camp from Friday but not so sure now
my trainer calls ... I have to go to sport
my tv husbands rick and grimmy are doing freshly squeezed this week not me waaahhh! HI GUYZZZZ
MY TWEETS ARENT GOING THROUGH
My website is down..
My whip cream is melting
my whole body feels itchy and like its on fire
My xbox as finally given up the fight
My xbox360 died! I have no stress relief How depressing... and in the middle of moving to a new apartment! UGH! Someone cheer me up.
Naar Haddow. Racket mee! Wahey
NAB didn't pass on the cut. I wonder what ANZ will do now.
Naive Bayes using EM for Text Classification. Really Frustrating...
Nambu getting some good reviews as an alternative to TweetDeck - sadly Mac only
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this
NASA lost RAW footage from the Apollo 11 mission? http://www.wired.com/wired/archive/15.01/nasa.html
Nasty budget due and my iphone is being sent to Apple today.
nasty scraping noises from the back of my car ...
NBCNews reporting Pres Chief Econ guy #Summers is loaded with Wall Street money (8mil from a HedgeFund) from banks that were bailed out
Nearly time for me to go home. The crew are filming JK being terrified of summat. Just had two spots of rain #dwsr
Need a hug
need cuddling now
need hugs
Need my Claudia
need to do some work.
Need to go and do some college work and then go to work having had no food !
need to sleep. but cant
NEED UUUUUUUUUUUUUU..... http://plurk.com/p/n0vpg
Need's help with this anxiety crap
needs a hug
needs a ride to work im not liking the pospect of the 84 bus!
needs another copy of visual studio 2008
needs hugs/snuggles...
needs some tlc
needs someone to explain lambda calculus to him! :(
Needs the motivation to get dressed and go to work I hate training
Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am...
needs to study for quant and do legal process assessment for 2moro
Nevada is really long and the gas pumps are down But on a good note I just won $5 in a slot machine!! I love to gamble!!!
new bad habit: picking at the skin on my upper arms, I am bleeding
New interview about Wolfram|Alpha http://tr.im/in2l Insanely cool. Can't wait for the launch in May #wolframalpha #search #semantic-web
New Post! http://tinyurl.com/cexkqy
New Testament Test at 9:30 am
New video card is DOA.
Next US airings: Mon. Apr. 13 asdfasdfasdf. I don't wanna wait that long.
Night at the Museum tonite instead of UP. :( oh well. that 4 yr old better enjoy it. LOL
No 12-hour coma today. I had a nightmare that shook me awake.
no bloody poptarts at the co-op. i hate random cravings
no body ever replys to me
No coke. SHOCKER.
No cold water tap in our bathroom I miss my cold water
no eyeliner. i feel naked. leaving the flat now to get to the shops for my mum. and i might text my boyfriend. i miss him
no fair everyones goin out t'nite and im stuck babysitting
No farrah on my list
No frickin way! http://tinyurl.com/3xzzcb How come I've never heard of this before!!! Maybe it's been canned Scared just by the vid.
No gym yesteday!!!! They have a all new gym so I need a new induction good news is it's booked for Wednesday woot!!!
No Internet = No updates Brilliant weekend down to Coloba and everywhere inbetween... Bringing home a monkey...
No longer innocent then... http://news.bbc.co.uk/1/hi/uk/7986901.stm
no MaltEaster Choccy Bunny today though
no missing 17 again on thursday is the worst
No more early morning flights... Sooo tired
No music today. Blip.fm is undergoing maintenance
No new csi tonight. FML
No O2 GPRS Anyone else with issues?
no one wants to ring me lol kidding im hunting for zombies not witches (Y)
No phantasy star yesterday going to work...
No picnic my phone smells like citrus.
No rain please
No Red Sox opening game for me. Conflicts will prevent me from going to the rescheduled game.
No riches for Sin
No sign of camera in todays post ... hope it arrives before the long weekend
